file,func,tool,gt_multiclass,pred_multiclass,message,is_correct
examples\zpipe.c,zerr,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,deflate_index_build,cppcheck,CWE-457,CWE-457,LLM as reference GT,True
examples\zran.c,deflate_index_free,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,inflatePreface,cppcheck,NO_CWE,CWE-562,LLM as reference GT,False
examples\zran.c,main,cppcheck,NO_CWE,CWE-775,LLM as reference GT,False
inftrees.c,inflate_fixed,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
inftrees.c,main,cppcheck,NO_CWE,CWE-686,LLM as reference GT,False
test\example.c,main,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,myfree,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_deflate,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_dict_deflate,cppcheck,CWE-787,NO_CWE,LLM as reference GT,False
test\example.c,test_flush,cppcheck,CWE-787,NO_CWE,LLM as reference GT,False
test\example.c,test_gzio,cppcheck,CWE-120,NO_CWE,LLM as reference GT,False
test\infcover.c,main,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,error,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,file_compress,cppcheck,CWE-121,CWE-398,LLM as reference GT,False
test\minigzip.c,file_uncompress,cppcheck,CWE-120,CWE-398,LLM as reference GT,False
test\minigzip.c,gz_compress,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,gz_compress_mmap,cppcheck,CWE-131,NO_CWE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test\minigzip.c,gzclose,cppcheck,NO_CWE,CWE-457,LLM as reference GT,False
test\minigzip.c,gzread,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test\minigzip.c,gzwrite,cppcheck,NO_CWE,CWE-457,LLM as reference GT,False
test\minigzip.c,main,cppcheck,NO_CWE,CWE-398,LLM as reference GT,False
test\minigzip.c,myfree,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,pwinerror,cppcheck,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\blast\blast-test.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\infback9\infback9.c,makefixed9,rats,CWE-787,NO_CWE,LLM as reference GT,False
contrib\iostream2\zstream_test.cpp,main,rats,CWE-120,NO_CWE,LLM as reference GT,False
contrib\iostream3\test.cc,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\iostream\test.cpp,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,call_zseek64,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen64_filefunc,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen_filefunc,rats,CWE-476,NO_CWE,LLM as reference GT,False
contrib\minizip\ioapi.c,fill_zlib_filefunc64_32_def_from_filefunc32,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64A,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64W,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,Display64BitsSize,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,change_file_date,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_banner,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_extract,rats,CWE-221,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_currentfile,rats,CWE-221,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_onefile,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_help,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_list,rats,CWE-121,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,main,rats,CWE-120,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,makedir,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,mymkdir,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,check_exist_file,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_banner,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_help,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,filetime,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,getFileCrc,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,isLargeFile,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,main,rats,CWE-787,NO_CWE,LLM as reference GT,False
contrib\puff\bin-writer.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
contrib\puff\pufftest.c,main,rats,CWE-787,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountPerfCounter,rats,CWE-476,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountRdtsc,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\testzlib\testzlib.c,MyDoMinus64,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\testzlib\testzlib.c,ReadFileMemory,rats,CWE-190,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,main,rats,CWE-190,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,myGetRDTSC32,rats,NO_CWE,NO_CWE,LLM as reference GT,True
crc32.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\enough.c,main,rats,CWE-190,NO_CWE,LLM as reference GT,False
examples\fitblk.c,main,rats,CWE-120,NO_CWE,LLM as reference GT,False
examples\gun.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\gzappend.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\gzjoin.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\gzlog.c,gzlog_close,rats,CWE-416,NO_CWE,LLM as reference GT,False
examples\gzlog.c,gzlog_compress,rats,CWE-120,NO_CWE,LLM as reference GT,False
examples\gzlog.c,gzlog_write,rats,CWE-120,NO_CWE,LLM as reference GT,False
examples\gznorm.c,main,rats,CWE-457,NO_CWE,LLM as reference GT,False
examples\zpipe.c,def,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zpipe.c,inf,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zpipe.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zpipe.c,zerr,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,deflate_index_build,rats,CWE-457,NO_CWE,LLM as reference GT,False
examples\zran.c,deflate_index_free,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,inflatePreface,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
inftrees.c,inflate_fixed,rats,NO_CWE,NO_CWE,LLM as reference GT,True
inftrees.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,myfree,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_deflate,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_dict_deflate,rats,CWE-787,NO_CWE,LLM as reference GT,False
test\example.c,test_flush,rats,CWE-787,NO_CWE,LLM as reference GT,False
test\example.c,test_gzio,rats,CWE-120,NO_CWE,LLM as reference GT,False
test\infcover.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,error,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,file_compress,rats,CWE-121,NO_CWE,LLM as reference GT,False
test\minigzip.c,file_uncompress,rats,CWE-120,NO_CWE,LLM as reference GT,False
test\minigzip.c,gz_compress,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,gz_compress_mmap,rats,CWE-131,NO_CWE,LLM as reference GT,False
test\minigzip.c,gz_uncompress,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,gzclose,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,gzread,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,gzwrite,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,myfree,rats,NO_CWE,NO_CWE,LLM as reference GT,True
test\minigzip.c,pwinerror,rats,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\blast\blast-test.c,main,flawfinder,NO_CWE,CWE-120,LLM as reference GT,False
contrib\infback9\infback9.c,makefixed9,flawfinder,CWE-787,NO_CWE,LLM as reference GT,False
contrib\iostream2\zstream_test.cpp,main,flawfinder,CWE-120,CWE-119,LLM as reference GT,False
contrib\iostream3\test.cc,main,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
contrib\iostream\test.cpp,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,call_zseek64,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen64_filefunc,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\ioapi.c,fill_fopen_filefunc,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
contrib\minizip\ioapi.c,fill_zlib_filefunc64_32_def_from_filefunc32,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64A,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\iowin32.c,fill_win32_filefunc64W,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,Display64BitsSize,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,change_file_date,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_banner,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_extract,flawfinder,CWE-221,NO_CWE,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_currentfile,flawfinder,CWE-221,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,do_extract_onefile,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_help,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\miniunz.c,do_list,flawfinder,CWE-121,CWE-119,LLM as reference GT,False
contrib\minizip\miniunz.c,main,flawfinder,CWE-120,CWE-120,LLM as reference GT,True
contrib\minizip\miniunz.c,makedir,flawfinder,NO_CWE,CWE-120,LLM as reference GT,False
contrib\minizip\miniunz.c,mymkdir,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,check_exist_file,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_banner,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,do_help,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,filetime,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,getFileCrc,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,isLargeFile,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\minizip\minizip.c,main,flawfinder,CWE-787,CWE-120,LLM as reference GT,False
contrib\puff\bin-writer.c,main,flawfinder,CWE-125,CWE-119,LLM as reference GT,False
contrib\puff\pufftest.c,main,flawfinder,CWE-787,CWE-190,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountPerfCounter,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
contrib\testzlib\testzlib.c,BeginCountRdtsc,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\testzlib\testzlib.c,MyDoMinus64,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
contrib\testzlib\testzlib.c,ReadFileMemory,flawfinder,CWE-190,CWE-362,LLM as reference GT,False
contrib\testzlib\testzlib.c,main,flawfinder,CWE-190,CWE-190,LLM as reference GT,True
contrib\testzlib\testzlib.c,myGetRDTSC32,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
crc32.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\enough.c,main,flawfinder,CWE-190,CWE-190,LLM as reference GT,True
examples\fitblk.c,main,flawfinder,CWE-120,NO_CWE,LLM as reference GT,False
examples\gun.c,main,flawfinder,CWE-125,CWE-120,LLM as reference GT,False
examples\gzappend.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\gzjoin.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\gzlog.c,gzlog_close,flawfinder,CWE-416,CWE-120,LLM as reference GT,False
examples\gzlog.c,gzlog_compress,flawfinder,CWE-120,CWE-120,LLM as reference GT,True
examples\gzlog.c,gzlog_write,flawfinder,CWE-120,CWE-120,LLM as reference GT,True
examples\gznorm.c,main,flawfinder,CWE-457,NO_CWE,LLM as reference GT,False
examples\zpipe.c,def,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
examples\zpipe.c,inf,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
examples\zpipe.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zpipe.c,zerr,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,deflate_index_build,flawfinder,CWE-457,CWE-119,LLM as reference GT,False
examples\zran.c,deflate_index_free,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\zran.c,inflatePreface,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
examples\zran.c,main,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
inftrees.c,inflate_fixed,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
inftrees.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,myfree,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test\example.c,test_deflate,flawfinder,NO_CWE,CWE-126,LLM as reference GT,False
test\example.c,test_dict_deflate,flawfinder,CWE-787,CWE-126,LLM as reference GT,False
test\example.c,test_flush,flawfinder,CWE-787,CWE-126,LLM as reference GT,False
